,index,title,description,image,url,k_means
2488,2488,Hoe mijn keurige ouders in de bak belandden ,Daniël en Kim Winkelman vormen met hun pubers Lizzy en Max en hun bijna-tiener Lou een perfect gezin. Tot Daniël aankondigt dat hij wil scheiden. Het nieuws slaat in als een bom.,https://images.npo.nl/header/2560x1440/hoe-mijn-keurige-ouders-in-de-bak-belandden_cdn_header-1617108297.jpg,https://www.npostart.nl/hoe-mijn-keurige-ouders-in-de-bak-belandden/KN_1717590,0
2489,2489,De Brug ,"De Brug: over tegenstellingen, symbolen en overwinningen Frank Westerman en Maite Vermeulen zijn te zien als presentatoren van de documentaireserie De Brug, waarin historisch beroemde bruggen centraal staan.",https://images.npo.nl/header/2560x1440/de-brug-2_cdn_header-1590124629.png,https://www.npostart.nl/de-brug/KN_1695359,2
2490,2490,Hoop of sloop ,"Presentatoren Tarik Yousif en Michelle de Bruijn zijn respectievelijk voor- en tegenstander van het behoud van een cultureel erfgoed in Nederland. Moet de Lekbrug in Vianen blijven, kan de Eusebiuskerk in Arnhem gesloopt worden en mag het binnengasthuis in Amsterdam behouden blijven? Presentatie: Tarik Yousif, Michelle De Bruijn.",https://images.npo.nl/header/2560x1440/117094.jpg,https://www.npostart.nl/hoop-of-sloop/POMS_S_NTR_125896,12
2491,2491,MO Actueel ,"Programma met actuele informatie over islam, moslims en de samenleving, binnen en buiten Nederland.",https://images.npo.nl/header/2560x1440/1194932.jpg,https://www.npostart.nl/mo-actueel/POMS_S_NTR_413427,12
2492,2492,NOS EK Voetbal Magazine ,Magazine waarin de landen die deelnemen aan het EK voetbal in Frankrijk worden voorgesteld. In elke aflevering komen twee landen aan bod.,https://images.npo.nl/header/2560x1440/voetbal__cdn_header-1590027464.jpg,https://www.npostart.nl/nos-ek-voetbal-magazine/NOSSportEKMag,5
2493,2493,Francine Houben - een Hollandse architect met wereldsucces ,"De Nederlandse Francine Houben is dankzij een aantal prestigieuze opdrachten een van de bekendste architecten ter wereld. Ze kreeg, met haar architectenbureau Mecanoo, de opdracht waar elke architect in de wereld van droomt: de prestigieuze verbouwing van de New York Public Library.",https://images.npo.nl/header/2560x1440/ident-francine-houben_cdn_header-1587115961.jpg,https://www.npostart.nl/francine-houben-een-hollandse-architect-met-wereldsucces/AT_2071440,6
2494,2494,KCO Masterclasses Mariss Jansons ,Diverse musici en andere kenners reageren op de verschillende stijlen van de zes maestro's die als chefdirigent voor het Concertgebouworkest hebben gestaan.,https://images.npo.nl/header/2560x1440/760574.jpg,https://www.npostart.nl/kco-masterclasses-mariss-jansons/POMS_S_AVRO_120150,2
2495,2495,Verdoofd ,"Documentaireserie waarin vier verslaafde mensen (Boaz, Daphni, Maarten en Mulu) onbeperkt toegang geven tot hun strijd met hun grootste liefde: drugs en drank.",https://images.npo.nl/header/2560x1440/verdoofd_cdn_header-1638865439.png,https://www.npostart.nl/verdoofd/POMS_S_POWN_16318334,3
2496,2496,Feyenoord Op 1 ,Rutger Castricum leeft mee met een aantal karakteristieke fans van de club in de laatste weken van dit seizoen. Van de spanning en de voorpret tijdens de laatste competitierondes tot aan de huldiging.,https://images.npo.nl/header/2560x1440/1606936.jpg,https://www.npostart.nl/feyenoord-op-1/POMS_S_POWN_8918888,2
2497,2497,De Veda's ,De veda´s zijn de oudste geschriften ter wereld. Ze zijn geschreven in het Vedisch Sanskriet en vormen de basis van de Indiase cultuur.,https://images.npo.nl/header/2560x1440/293401.jpg,https://www.npostart.nl/de-vedas/POMS_S_OHM_449639,6
2498,2498,Op weg naar Het Lagerhuis ,De grootste debatcompetitie van Nederland met landelijk in totaal meer dan 200 deelnemende scholen. Ieder jaar op zoek naar het beste debat- en speechtalent in Nederland!,https://images.npo.nl/header/2560x1440/la2021-finale-print-30_cdn_header-1619708478.jpg,https://www.npostart.nl/op-weg-naar-het-lagerhuis/POMS_S_VARA_099811,12
2499,2499,The Bay ,In de Engelse kustplaats Morecambe Bay is brigadier Lisa Armstrong werkzaam als verbindingsofficier. Daarmee is zij de link tussen families en het politie-onderzoek. Ze wordt ingeschakeld nadat er een tweeling spoorloos is verdwenen en komt vervolgens tot de ontdekking dat haar band met het getroffen gezin het onderzoek en haar carrière weleens in gevaar zou kunnen brengen.,https://images.npo.nl/header/2560x1440/The_Bay_seizoen_2__ITV__cdn_header-1622440761.jpg,https://www.npostart.nl/the-bay/POW_04335501,2
2500,2500,Vrijdag met Vrienden ,"We komen om in de vrienden op Facebook en Twitter. Maar wie zijn onze echte vrienden? Eva Jinek ontvangt een inspirerende, bekende Nederlander met zijn/haar vriendenclub. Met hen bespreekt zij de vriendschap, actualiteit, leven, werk en herkenbare dilemma's. Presentatie: Eva Jinek.",https://images.npo.nl/header/2560x1440/124023.jpg,https://www.npostart.nl/vrijdag-met-vrienden/POMS_S_WNL_133221,1
2501,2501,Boer Ayoub ,"De 23-jarige Ayoub deelt zijn passie voor het boerenleven, liefde voor de koeien en we zien hoe Ayoub zijn droom, het runnen van een eigen boerderij in Nederland, probeert waar te maken.",https://images.npo.nl/header/2560x1440/Boer_Ayoub_serie_cdn_header-1642514675.jpg,https://www.npostart.nl/boer-ayoub/KN_1726117,1
2502,2502,EO Metterdaad ,Programma waarin via televisie en radio geld wordt geworven voor hulpverleningsprojecten wereldwijd.,https://images.npo.nl/header/2560x1440/300717_-_Metterdaad_cdn_header-1590096775.JPG,https://www.npostart.nl/eo-metterdaad/VPWON_1262903,2
2503,2503,Jezus van Nazareth ,"Kefah Allush kruipt in de huid van de apostelen, Jezus' volgelingen van het eerste uur. Hoe kan het dat de boodschap van één man de hele wereld veroverde?",https://images.npo.nl/header/2560x1440/Kefah_Allush_aflevering4_armeens_alfabet_EO_copyright_cdn_header-1591958935.jpg,https://www.npostart.nl/jezus-van-nazareth/VPWON_1293318,6
2504,2504,on-Nederlands Goed ,Wat is het geheim achter deze generatie Nederlandse artiesten? Muziekspecial over het succes van de Nederlandse popmuziek buiten Nederland.,https://images.npo.nl/header/2560x1440/565635.jpg,https://www.npostart.nl/on-nederlands-goed/POMS_S_NTR_769917,7
2505,2505,Simple Minds acoustic in concert ,Concert vanuit een Londens theater waarin de Schotse band hun grote hits als Don't you forget about me in een nieuw jasje akoestisch ten gehore brengt.,https://images.npo.nl/header/2560x1440/1589527.jpg,https://www.npostart.nl/simple-minds-acoustic-in-concert/POMS_S_NTR_16561894,9
2506,2506,Hindoes bidden voor verlichting ,Vanuit de Shri Vishnu Mandir in Almere presenteert Narsingh Balwantsingh een speciale uitzending waarin pandits recitaties en gebeden zullen doen voor de slachtoffers van het coronavirus.,https://images.npo.nl/header/2560x1440/1383144.jpg,https://www.npostart.nl/hindoes-bidden-voor-verlichting/POMS_S_NTR_16094096,2
2507,2507,Betreden op eigen risico ,De studio wordt op zijn kop gezet. Alles is mogelijk en de meest gekke wensen komen uit. Het programma wordt gepresenteerd door Tim Senders en Daan Boom. Om iets van je bucketlist te kunnen afstrepen moet je geluk hebben en risico durven nemen! Nergens ben je veilig.,https://images.npo.nl/header/2560x1440/2018-02-kro-ncrv-boer-3849-liggend_cdn_header-1590139363.jpg,https://www.npostart.nl/betreden-op-eigen-risico/KN_1696806,2
2508,2508,"Echo's van een oorlog, het geslacht Asser - Croiset ","De lange arm van de Tweede Wereldoorlog reikt tot in 2016 en vermoedelijk ook nog lang hierna. Dat geldt zeker voor de journalist, tekst- en liedjesschrijver Eli Asser (1922) en zijn nazaten.",https://images.npo.nl/header/2560x1440/1590154.jpg,https://www.npostart.nl/echos-van-een-oorlog-het-geslacht-asser-croiset/POMS_S_EO_16568588,7
2509,2509,Calimero ,"Nieuwe avonturen van het kleine zwarte kippenkuiken, met op zijn kop een halve eierdop.",https://images.npo.nl/header/2560x1440/661148.jpg,https://www.npostart.nl/calimero/POW_00892940,8
2510,2510,Cappies Award ,"Kinder-awardshow waarin te zien is dat mensen met een fysieke beperking verdergaan waar anderen stoppen. Als je Cappies op de Engelse manier uitspreekt, klinkt het een beetje als: Ik heb iets. En dat is precies waar het om gaat. Een bijzonder programma over kinderen die zich niet laten tegenhouden door hun lichamelijke handicap om dingen te doen die ze leuk vinden en waar ze trots op zijn. Presentatie: Lucille Werner, Jaap Jongbloed, Julia Broos, Jordy Eckmann.",https://images.npo.nl/header/2560x1440/133336.jpg,https://www.npostart.nl/cappies-award/POMS_S_TROS_100068,10
2511,2511,Nau Jawan ,"Amma ziet in iedereen hetzelfde goddelijke bewustzijn. Geschat wordt dat Amma al meer dan 32 miljoen mensen in haar armen heeft gesloten. Vaak vraagt men Amma hoe zij het volhoudt om dag in dag uit mensen te omhelzen. Amma’s antwoord daarop is: “Zolang er mensen in de wereld zijn die troost nodig hebben, zullen mijn armen naar ze uitreiken. Echte liefde is een onuitputtelijke bron.”",https://images.npo.nl/header/2560x1440/508442.jpg,https://www.npostart.nl/nau-jawan/POMS_S_OHM_463908,6
2512,2512,Trump Takes on the World ,Wat waren de kritieke momenten in het buitenlandbeleid van president Trump? Zijn topadviseurs en wereldleiders lichten een tipje van de sluier op.,https://images.npo.nl/header/2560x1440/Trump_Takes_on_the_World__Getty_Images__cdn_header-1618296473.jpg,https://www.npostart.nl/trump-takes-on-the-world/VPWON_1331104,2
2513,2513,Eurovisie Dansfestival ,Rechtstreeks verslag van het eerste Eurovisie Dansfestival vanuit Londen,https://images.poms.omroep.nl/image/s2560/c2560x1440/132902.jpg,https://www.npostart.nl/eurovisie-dansfestival/POMS_S_TROS_098826,0
2514,2514,Tuinen van Verwondering ,"In de mooiste tuinen ter wereld smelten kunst en natuur samen. Ernst Veen, oud-directeur van De Nieuwe Kerk en De Hermitage in Amsterdam, maakt met de serie Tuinen van Verwondering een droom waar, door over de hele wereld op zoek te gaan naar indrukwekkende landgoederen vol spectaculaire kunstobjecten.",https://images.npo.nl/header/2560x1440/afl_1_0842_Anish_Kapoor_2009_Dismemberment_c_Paul_Kramer_cdn_header-1590047949.JPG,https://www.npostart.nl/tuinen-van-verwondering/VPWON_1259408,6
2515,2515,Het beste van de Dolly Dots in Ahoy' ,"Het beste van het Reünieconcert van de Dolly Dots, live in AHOY 2007. Met natuurlijk de hits Radio, Don't Give Up en Love Me Just A Little Bit More.",https://images.poms.omroep.nl/image/s2560/c2560x1440/133330.jpg,https://www.npostart.nl/het-beste-van-de-dolly-dots-in-ahoy/POMS_S_TROS_100059,9
2516,2516,De lijst van Mengelberg ,Concertgebouw-dirigent Willem Mengelberg werd na de Tweede Wereldoorlog zwaar gestraft voor zijn nazisympathieën. Maar hoe terecht was dat?,https://images.npo.nl/header/2560x1440/1571276.jpg,https://www.npostart.nl/de-lijst-van-mengelberg/POMS_S_EO_16510761,7
2517,2517,"Mijn geloof, mijn kerk, mijn thuis ",Serie waarin Esmay Janssen - een nieuw en jong katholiek gezicht - de betekenis van kerken voor de beleving van het geloof in beeld brengt.,https://images.npo.nl/header/2560x1440/1172683.jpg,https://www.npostart.nl/mijn-geloof-mijn-kerk-mijn-thuis/KN_1701064,2
2518,2518,Bio-Bits vmbo: Nederlandse natuur ,Aflevering 17-20: Nederlandse Natuur,https://images.npo.nl/header/2560x1440/133450.jpg,https://www.npostart.nl/bio-bits-vmbo-nederlandse-natuur/POMS_S_NTR_100323,7
2519,2519,De Canadezen komen ,"Documentaire. Aandacht voor een heel bijzonder project: in de eerste week van mei 2010 komen zo'n 7000 Canadese scholieren tussen 14 en 17 jaar naar Nederland voor de herdenking van 65 jaar bevrijding. Eén scholier voor elke gesneuvelde Canadees. Het is de bedoeling dat tijdens de herdenking op 4 mei een Nederlands en een Canadees kind op elk Canadees oorlogsgraf een bloem legt. De scholieren zullen in diverse plaatsen in Nederland deelnemen aan de herdenking van de bevrijding. Voor de documentaire volgde maker Jan Eikelboom (NPS) de voorbereidingen in Canada, ook in het uiterste noorden, The Northern Territories. Eén van de eerste aanmeldingen kwam uit Yellowknife, een dorp waar ook Inuït wonen en waar de dorpsoudsten hebben besloten dat ze dit zo belangrijk vinden dat ze als gemeenschap de reis van hun kinderen zullen financieren. Eikelboom was ook in Toronto, waar scholieren door middel van een 'walk-a-thon' geld inzamelden voor de reis en hij sprak met familieleden van Canadese soldaten. Ook verhalen van de andere kant, van Nederlanders die door de Canadezen werden bevrijd. Er wordt gebruik gemaakt van bijzondere oorlogsbeelden uit de Canadese archieven.",,https://www.npostart.nl/de-canadezen-komen/POMS_S_NOS_122866,12
2520,2520,NOS Paralympische Spelen ,Verslag van de belangrijkste wedstrijden.,https://images.npo.nl/header/2560x1440/PS_2020_Paralympische_spelen_paralympisch_Journaal_cdn_header-1629383708.jpg,https://www.npostart.nl/nos-paralympische-spelen/NOSParalympischeSpelen,5
2521,2521,Joanna Lumley's Britain ,Joanna Lumley reist door Groot-Brittannië. Ze haalt herinneringen op en ontmoet inspirerende mensen.,https://images.npo.nl/header/2560x1440/1595276.jpg,https://www.npostart.nl/joanna-lumleys-britain/VPWON_1331542,2
2522,2522,Sara Kroos ,Alle cabaretregistraties van Sara Kroos.,https://images.npo.nl/header/2560x1440/sara_kroos_van_jewelste_cdn_header-1589997293.jpeg,https://www.npostart.nl/sara-kroos/POMS_S_VARA_124118,2
2523,2523,DWDD recordings ,DWDD recordings vanuit de Melkweg in Amsterdam.,https://images.npo.nl/header/2560x1440/177992.jpg,https://www.npostart.nl/dwdd-recordings/POMS_S_VARA_124215,0
2524,2524,New Musical Star ,In het nieuwe reality tv-programma New Musical Star zoekt een professionele jury het grootste musical talent van Nederland tussen de 12 en 16 jaar. Wie wordt de 'New Musical Star' en wint daarmee een studiebeurs?,https://images.npo.nl/header/2560x1440/908183.jpg,https://www.npostart.nl/new-musical-star/AT_2050912,2
2525,2525,De Lama's ,"De Lama's improviseren erop los met behulp van inbreng uit het publiek. Niets is zeker en niets ligt vast, dus alles kan gebeuren! Het resultaat is improvisatiecomedy waarin wordt gespuugd, geschreeuwd, geblaft en gescheten.",https://images.npo.nl/header/2560x1440/lama_reunie_cdn_header-1599135789.jpg,https://www.npostart.nl/de-lamas/POMS_S_BV_11883028,2
2526,2526,De Gelaarsde Poes ,"Als molenaarszoon Jaap alles kwijtraakt wat hij had, kan hij nog maar op één vriend vertrouwen: zijn gelaarsde Poes. Samen trekken ze door een vreemd land, op zoek naar eten en werk.",https://images.npo.nl/header/2560x1440/846259.jpg,https://www.npostart.nl/de-gelaarsde-poes/POMS_S_VPRO_6662026,12
2527,2527,Nederland Verbouwt ,Verbouwen zorgt voor overlast en stress. Toch laten we ons niet weerhouden een huis tot droomhuis om te toveren of in een bouwval een toekomstig paleisje te zien. Een klus van een week of verbouwing van tien jaar?,https://images.npo.nl/header/2560x1440/nederlandverbouwt3_cdn_header-1590065221.jpg,https://www.npostart.nl/nederland-verbouwt/AT_2069949,1
2528,2528,Vrijdenkers ,Wat gebeurt er als je binnen een geloofsgemeenschap opgroeit en je je er op een dag niet meer thuis voelt? Özcan Akyol spreekt zes jonge mensen met verschillende achtergronden. Over het loslaten van religieuze dogma's en het vinden van je eigen pad.,https://images.npo.nl/header/2560x1440/Vrijdenkers_campagnebeeld_met_titel__c_HUMAN_cdn_header-1619784318.jpg,https://www.npostart.nl/vrijdenkers/VPWON_1323644,2
2529,2529,Sudden Death: My Sister's Silent Killer ,"Na de plotselinge, onverklaarbare dood van zijn 19-jarige zus, blijft Patrick met veel vragen achter. Hij probeert te begrijpen hoe het kan dat zijn jonge zus een fatale hartstilstand heeft gehad.",https://images.npo.nl/header/2560x1440/1616854.jpg,https://www.npostart.nl/sudden-death-my-sisters-silent-killer/POMS_S_BV_16644869,4
2530,2530,De Olympische genen van... ,Trotse familieleden van olympische sporters worden geportretteerd.,https://images.npo.nl/header/2560x1440/1006885.jpg,https://www.npostart.nl/de-olympische-genen-van/POW_03297942,2
2531,2531,Z@pp TV Lab: Flash mob ,"Kinderen kunnen iemand verrassen, iemand bedanken of iemand verkering vragen door in het geheim een flashmob te organiseren. Bij een flashmob begint een grote groep mensen op een openbare plek spontaan te dansen. Door indruk te maken met deze spectaculaire flashmob, hopen de kinderen hun doel te bereiken.",https://images.npo.nl/header/2560x1440/93131.jpg,https://www.npostart.nl/z-at-pp-tv-lab-flash-mob/POMS_S_AVRO_120159,10
2532,2532,Het Filosofisch Kwintet ,"In Het Filosofisch Kwintet, waarin luisteren minstens even belangrijk is als spreken, is doorgronden het motto.",https://images.npo.nl/header/2560x1440/FilosofischKwintet-AnnavanKooij-2622_cdn_header-1626443397.jpg,https://www.npostart.nl/het-filosofisch-kwintet/VPWON_1275850,4
2533,2533,Detective Van der Valk ,"Britse detectiveserie waarin commissaris Van der Valk telkens een nieuw misdrijf oplost, daarbij bijgestaan door zijn trouwe medewerkers: inspecteur Lucienne Hassell, internetexpert Job Cloovers en sergeant Brad de Vries.",https://images.npo.nl/header/2560x1440/Detective_van_der_valk_s2_2_cdn_header-1645612552.jpg,https://www.npostart.nl/detective-van-der-valk/POW_03875619,2
